2022-12-16T16:04:09+03:00
Running /home/kp-22/Рабочий стол/lw2_PrimeNumbs_MSVS/build/PrimeNumbs/bench/PrimeNumbsBench
Run on (12 X 2435.91 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x6)
  L1 Instruction 64 KiB (x6)
  L2 Unified 512 KiB (x6)
  L3 Unified 8192 KiB (x2)
Load Average: 1.18, 0.80, 0.56
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"GBM_ItPrimeBench/65537/2",5914,118168,118163,ns,,,"MillerRabinOprtimize: this is a Prime!!!",,
"GBM_ItPrimeBench/131073/2",15258248,45.9109,45.9092,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/262145/2",58140,12036.3,12035.9,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/524289/2",15251780,45.9117,45.9097,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/1048577/2",50957,13724.7,13724.3,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/2097153/2",15255226,45.9149,45.9129,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/4194305/2",45013,15574.8,15574.2,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/8388609/2",15250200,45.9089,45.907,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/16777217/2",39881,17568.5,17568,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/33554433/2",15260592,45.913,45.9112,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/67108865/2",35625,19661.3,19660.5,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/134217729/2",15259804,45.9103,45.9089,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/268435457/2",31882,21900.1,21899.4,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/536870913/2",15260193,45.9063,45.9046,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/1073741825/2",28869,24330.5,24329.5,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/2147483649/2",15248007,45.9086,45.907,ns,,,"MillerRabinOprtimize",,
"GBM_ItPrimeBench/4294967297/2",26138,26779.3,26778.3,ns,,,"MillerRabinOprtimize",,
